carname,year,km_driven,fuel,seller_type,transmission,owner,mileage,engine,seats,city
LAND ROVER Evoque,2016,161261,Hybrid,Dealer,Automatic,Second Owner,13.19,1582,7,Bangalore
LAND ROVER Evoque,2008,136905,Diesel,Dealer,Manual,Second Owner,32.46,1448,7,Surat
LAND ROVER Evoque,2007,147110,Electric,Dealer,Manual,Second Owner,24.29,1650,5,Delhi
LAND ROVER Evoque,2010,81093,Electric,Individual,Manual,First Owner,29.36,920,7,Jaipur
LAND ROVER Evoque,2015,121071,CNG,Individual,Automatic,First Owner,32.51,1819,5,Kolkata
LAND ROVER Evoque,2016,40681,Petrol,Dealer,Automatic,First Owner,21.07,913,5,Ahmedabad
LAND ROVER Evoque,2000,49073,Hybrid,Individual,Manual,Second Owner,28.65,1398,5,Surat
LAND ROVER Evoque,2010,100243,Hybrid,Individual,Automatic,Second Owner,12.37,1240,7,Ahmedabad
LAND ROVER Evoque,2009,35996,Hybrid,Dealer,Manual,Second Owner,33.24,1364,7,Ahmedabad
LAND ROVER Evoque,2012,95990,Electric,Individual,Automatic,First Owner,23.35,807,5,Pune
LAND ROVER Evoque,2012,118455,Hybrid,Dealer,Automatic,Second Owner,33.69,1941,5,Chennai
LAND ROVER Evoque,2011,186179,Electric,Individual,Manual,Second Owner,14.51,1226,7,Bangalore
LAND ROVER Evoque,2010,68663,Petrol,Individual,Manual,Second Owner,26.36,1216,7,Mumbai
LAND ROVER Evoque,2001,127548,Electric,Dealer,Manual,Second Owner,28.67,1960,11,Delhi
LAND ROVER Evoque,2002,106385,CNG,Dealer,Automatic,Second Owner,11.79,1950,7,Hyderabad
LAND ROVER Evoque,2019,127430,Diesel,Dealer,Manual,First Owner,31.97,1709,7,Pune
LAND ROVER Evoque,2016,176008,Diesel,Dealer,Automatic,First Owner,24.92,1931,5,Surat
LAND ROVER Evoque,2010,71832,Diesel,Dealer,Manual,First Owner,17.95,1324,5,Pune
LAND ROVER Evoque,2011,153855,CNG,Dealer,Manual,Second Owner,27.08,1498,11,Delhi
LAND ROVER Evoque,2020,149443,CNG,Dealer,Manual,Second Owner,37.37,891,5,Ahmedabad
LAND ROVER Evoque,2004,119802,Electric,Individual,Automatic,First Owner,32.02,1336,5,Surat
LAND ROVER Evoque,2019,142288,Hybrid,Dealer,Manual,Second Owner,16.36,1154,5,Pune
LAND ROVER Evoque,2006,167144,Hybrid,Dealer,Automatic,Second Owner,23.33,1194,7,Chennai
LAND ROVER Evoque,2016,26033,Petrol,Individual,Automatic,Second Owner,18.32,1171,5,Mumbai
LAND ROVER Evoque,2022,19358,Petrol,Dealer,Manual,First Owner,29.57,1589,7,Mumbai
LAND ROVER Evoque,2002,47918,Diesel,Individual,Manual,Second Owner,35.55,975,7,Jaipur
LAND ROVER Evoque,2023,194041,CNG,Individual,Automatic,Second Owner,26.67,1943,7,Ahmedabad
LAND ROVER Evoque,2021,38082,CNG,Dealer,Manual,First Owner,16.07,1826,11,Surat
LAND ROVER Evoque,2021,64555,Hybrid,Individual,Manual,First Owner,37.34,819,7,Jaipur
LAND ROVER Evoque,2001,89871,Electric,Individual,Automatic,First Owner,38.15,1771,5,Chennai
LAND ROVER Evoque,2019,175252,CNG,Dealer,Automatic,First Owner,26.25,1085,11,Chennai
LAND ROVER Evoque,2001,133571,Hybrid,Individual,Automatic,First Owner,13.42,1543,11,Hyderabad
LAND ROVER Evoque,2012,23460,Petrol,Dealer,Automatic,First Owner,30.8,839,11,Hyderabad
LAND ROVER Evoque,2012,58971,Diesel,Dealer,Manual,Second Owner,39.5,1638,5,Delhi
LAND ROVER Evoque,2006,123097,Diesel,Individual,Manual,Second Owner,18.1,975,5,Pune
LAND ROVER Evoque,2011,174997,Electric,Dealer,Automatic,Second Owner,20.28,1163,5,Mumbai
LAND ROVER Evoque,2004,29594,Electric,Individual,Manual,First Owner,24.0,1695,7,Delhi
LAND ROVER Evoque,2016,117666,Diesel,Individual,Manual,First Owner,31.42,1804,7,Delhi
LAND ROVER Evoque,2018,17289,Electric,Individual,Manual,First Owner,29.94,815,11,Hyderabad
LAND ROVER Evoque,2016,29276,Diesel,Individual,Automatic,First Owner,27.98,1171,11,Delhi
LAND ROVER Evoque,2021,110321,Petrol,Individual,Automatic,First Owner,19.88,1454,7,Surat
LAND ROVER Evoque,2017,150097,Electric,Individual,Manual,First Owner,29.14,926,7,Bangalore
LAND ROVER Evoque,2011,102887,Hybrid,Individual,Manual,Second Owner,23.27,1888,11,Ahmedabad
LAND ROVER Evoque,2010,158713,Hybrid,Individual,Manual,Second Owner,22.77,827,5,Bangalore
LAND ROVER Evoque,2010,102227,CNG,Individual,Manual,First Owner,19.57,1967,11,Pune
LAND ROVER Evoque,2019,2068,Electric,Individual,Automatic,First Owner,10.94,1319,5,Hyderabad
LAND ROVER Evoque,2004,11488,Hybrid,Dealer,Manual,First Owner,10.4,926,7,Kolkata
LAND ROVER Defender,2018,78833,Electric,Individual,Manual,Second Owner,12.23,892,7,Kolkata
LAND ROVER Defender,2000,23170,Petrol,Individual,Automatic,First Owner,28.12,1404,7,Chennai
LAND ROVER Defender,2013,36413,Electric,Dealer,Automatic,First Owner,12.13,1058,7,Surat
LAND ROVER Defender,2004,70218,Electric,Dealer,Automatic,First Owner,38.44,1059,11,Kolkata
LAND ROVER Defender,2005,98441,Petrol,Individual,Automatic,First Owner,31.01,1479,7,Mumbai
LAND ROVER Defender,2019,22807,Petrol,Dealer,Automatic,Second Owner,38.41,1710,11,Surat
LAND ROVER Defender,2013,122220,Petrol,Dealer,Manual,Second Owner,36.75,1808,7,Surat
LAND ROVER Defender,2018,104964,Petrol,Dealer,Manual,First Owner,34.79,1120,11,Bangalore
LAND ROVER Defender,2006,9802,CNG,Dealer,Automatic,Second Owner,36.43,1629,7,Surat
LAND ROVER Defender,2020,160128,Petrol,Dealer,Automatic,Second Owner,19.98,1577,5,Delhi
LAND ROVER Defender,2015,176035,Petrol,Dealer,Automatic,Second Owner,31.03,1223,11,Mumbai
LAND ROVER Defender,2018,183597,CNG,Dealer,Automatic,First Owner,26.69,1809,5,Hyderabad
LAND ROVER Defender,2015,17916,Hybrid,Dealer,Automatic,Second Owner,22.97,1840,7,Chennai
LAND ROVER Defender,2004,178291,Diesel,Dealer,Manual,First Owner,30.85,1574,7,Chennai
LAND ROVER Defender,2001,139998,Electric,Individual,Manual,Second Owner,18.29,1212,5,Jaipur
LAND ROVER Defender,2008,113340,CNG,Dealer,Automatic,Second Owner,32.5,1037,11,Mumbai
LAND ROVER Defender,2021,41811,Diesel,Individual,Manual,Second Owner,30.0,1336,11,Delhi
LAND ROVER Defender,2009,50300,CNG,Dealer,Automatic,Second Owner,14.83,975,11,Ahmedabad
LAND ROVER Defender,2006,12381,CNG,Dealer,Manual,First Owner,13.55,810,5,Surat
LAND ROVER Defender,2015,129287,Diesel,Individual,Manual,First Owner,36.6,1552,7,Jaipur
LAND ROVER Defender,2021,162121,CNG,Dealer,Automatic,Second Owner,24.77,1755,5,Chennai
LAND ROVER Defender,2002,87422,Hybrid,Dealer,Automatic,First Owner,12.15,1791,7,Bangalore
LAND ROVER Defender,2001,16183,Diesel,Dealer,Automatic,Second Owner,13.13,1940,11,Pune
LAND ROVER Defender,2017,90303,Hybrid,Individual,Automatic,Second Owner,10.85,1800,11,Kolkata
LAND ROVER Defender,2016,28756,Hybrid,Dealer,Automatic,Second Owner,27.21,1793,7,Ahmedabad
LAND ROVER Defender,2009,60763,Electric,Dealer,Automatic,First Owner,18.18,1187,7,Hyderabad
LAND ROVER Defender,2020,85017,Diesel,Dealer,Manual,Second Owner,15.96,1774,7,Pune
LAND ROVER Defender,2000,91164,Electric,Dealer,Manual,First Owner,12.82,1515,7,Bangalore
LAND ROVER Defender,2010,192445,Electric,Individual,Manual,First Owner,10.14,1655,11,Ahmedabad
LAND ROVER Defender,2023,6369,CNG,Dealer,Manual,First Owner,14.06,1187,5,Ahmedabad
LAND ROVER Defender,2018,116411,Diesel,Individual,Manual,First Owner,26.77,1870,5,Kolkata
LAND ROVER Defender,2010,159354,Hybrid,Individual,Manual,First Owner,20.79,812,5,Bangalore
LAND ROVER Defender,2020,7226,Petrol,Dealer,Manual,Second Owner,39.0,1646,11,Pune
LAND ROVER Defender,2005,135213,Diesel,Dealer,Automatic,Second Owner,17.75,1003,11,Delhi
LAND ROVER Defender,2001,41857,Electric,Individual,Automatic,Second Owner,25.4,956,7,Surat
LAND ROVER Defender,2020,35889,CNG,Dealer,Manual,Second Owner,24.4,1431,11,Ahmedabad
LAND ROVER Defender,2017,103217,CNG,Dealer,Manual,First Owner,35.29,1189,11,Ahmedabad
LAND ROVER Defender,2008,10906,Petrol,Dealer,Manual,Second Owner,37.11,1525,11,Surat
LAND ROVER Defender,2008,158815,Petrol,Individual,Manual,Second Owner,26.68,839,5,Surat
LAND ROVER Defender,2013,153516,Petrol,Individual,Manual,Second Owner,35.51,967,5,Mumbai
LAND ROVER Defender,2007,166798,CNG,Individual,Manual,Second Owner,13.04,915,5,Surat
LAND ROVER Defender,2012,115666,Hybrid,Individual,Automatic,First Owner,35.48,1313,7,Mumbai
LAND ROVER Defender,2013,21070,Hybrid,Individual,Automatic,First Owner,33.06,1751,5,Chennai
LAND ROVER Defender,2017,191377,Petrol,Individual,Automatic,Second Owner,26.55,1209,7,Ahmedabad
LAND ROVER Defender,2000,67865,Electric,Individual,Automatic,Second Owner,13.91,1532,11,Delhi
LAND ROVER Defender,2023,67504,Diesel,Dealer,Manual,Second Owner,27.65,1271,11,Jaipur
LAND ROVER Defender,2007,114802,CNG,Dealer,Manual,First Owner,37.79,1914,11,Kolkata
LAND ROVER Defender,2002,90112,Diesel,Individual,Manual,Second Owner,17.64,1991,11,Mumbai
LAND ROVER Defender,2004,91089,Electric,Individual,Manual,First Owner,19.2,1668,7,Hyderabad
LAND ROVER Defender,2012,120178,Diesel,Dealer,Manual,First Owner,38.46,1001,11,Hyderabad
MG Hector,2007,107512,Petrol,Individual,Automatic,First Owner,36.47,1525,11,Surat
MG Hector,2022,90534,CNG,Individual,Manual,Second Owner,32.82,1428,5,Delhi
MG Hector,2002,103168,Hybrid,Dealer,Automatic,Second Owner,27.18,1128,7,Mumbai
MG Hector,2013,28457,Petrol,Dealer,Manual,Second Owner,35.13,1241,5,Mumbai
MG Hector,2013,172868,Electric,Individual,Automatic,First Owner,32.06,851,7,Kolkata
MG Hector,2017,77438,Electric,Dealer,Automatic,First Owner,37.34,804,7,Hyderabad
MG Hector,2000,189879,Petrol,Individual,Automatic,First Owner,28.51,1611,5,Chennai
MG Hector,2017,86082,Diesel,Dealer,Automatic,Second Owner,37.73,885,11,Hyderabad
MG Hector,2005,195710,Diesel,Dealer,Automatic,First Owner,20.66,1340,7,Hyderabad
MG Hector,2016,107947,Petrol,Dealer,Manual,Second Owner,20.23,982,7,Surat
MG Hector,2003,38306,Electric,Individual,Manual,First Owner,12.06,1739,11,Kolkata
MG Hector,2002,146877,Hybrid,Dealer,Automatic,Second Owner,26.24,1091,7,Surat
MG Hector,2020,194716,Diesel,Dealer,Automatic,First Owner,30.24,1737,11,Bangalore
MG Hector,2000,120413,Diesel,Individual,Automatic,Second Owner,24.23,1536,5,Ahmedabad
MG Hector,2018,24637,Petrol,Individual,Manual,First Owner,33.83,1228,7,Mumbai
MG Hector,2009,42632,Diesel,Dealer,Automatic,First Owner,15.66,1362,7,Bangalore
MG Hector,2007,163280,Electric,Individual,Manual,Second Owner,29.95,1530,11,Chennai
MG Hector,2001,199506,Electric,Dealer,Automatic,First Owner,39.43,1751,5,Chennai
MG Hector,2010,102372,Electric,Individual,Manual,First Owner,34.36,830,11,Bangalore
MG Hector,2007,56289,CNG,Individual,Automatic,Second Owner,33.34,1700,7,Surat
MG Hector,2013,43542,Hybrid,Individual,Manual,Second Owner,14.06,1482,5,Ahmedabad
MG Hector,2003,137878,Hybrid,Dealer,Automatic,Second Owner,26.31,1842,7,Mumbai
MG Hector,2022,49119,Diesel,Dealer,Automatic,Second Owner,20.36,993,5,Chennai
MG Hector,2021,149213,CNG,Dealer,Manual,Second Owner,35.59,1762,7,Bangalore
MG Hector,2003,161304,CNG,Dealer,Automatic,Second Owner,18.21,1646,5,Hyderabad
MG Hector,2009,73094,Hybrid,Individual,Automatic,First Owner,17.95,842,11,Chennai
MG Hector,2014,28773,Petrol,Individual,Automatic,Second Owner,30.47,1949,5,Jaipur
MG Hector,2011,145418,Hybrid,Individual,Manual,First Owner,27.8,1104,7,Hyderabad
MG Hector,2016,40141,Electric,Individual,Manual,Second Owner,26.57,1594,11,Bangalore
MG Hector,2020,81396,Petrol,Individual,Automatic,Second Owner,39.26,1188,7,Surat
MG Hector,2009,116458,Hybrid,Individual,Manual,First Owner,28.6,1106,11,Delhi
MG Hector,2013,68039,Hybrid,Dealer,Automatic,Second Owner,23.67,1981,5,Mumbai
MG Hector,2001,78025,Electric,Dealer,Manual,Second Owner,39.88,945,11,Delhi
MG Hector,2001,171298,CNG,Individual,Automatic,Second Owner,34.91,1766,7,Hyderabad
MG Hector,2014,48774,CNG,Dealer,Manual,Second Owner,11.27,1750,5,Delhi
MG Hector,2009,67025,Diesel,Individual,Automatic,Second Owner,24.73,1547,5,Hyderabad
MG Hector,2011,174602,Petrol,Individual,Manual,Second Owner,24.16,1552,5,Jaipur
MG Hector,2019,154496,Diesel,Dealer,Automatic,First Owner,30.27,802,5,Bangalore
MG Hector,2021,160374,CNG,Dealer,Manual,Second Owner,17.66,901,5,Delhi
MG Hector,2018,75993,Hybrid,Dealer,Manual,First Owner,10.76,1196,11,Jaipur
MG Hector,2019,134085,Hybrid,Individual,Manual,First Owner,24.32,1592,5,Ahmedabad
MG Hector,2022,153214,CNG,Individual,Automatic,Second Owner,38.68,1419,7,Bangalore
MG Hector,2013,107246,CNG,Dealer,Automatic,Second Owner,39.3,878,5,Bangalore
MG Hector,2016,156071,Petrol,Dealer,Manual,First Owner,17.73,1390,5,Jaipur
MG Hector,2009,178944,Hybrid,Dealer,Manual,Second Owner,39.89,1119,5,Mumbai
MG Hector,2010,167474,Hybrid,Dealer,Manual,First Owner,12.8,1845,7,Bangalore
MG Hector,2008,92628,Electric,Individual,Manual,First Owner,38.97,1562,7,Kolkata
MG Hector,2012,89155,CNG,Dealer,Automatic,First Owner,27.11,1596,5,Surat
MG Hector,2022,108314,CNG,Dealer,Manual,Second Owner,30.48,1315,11,Kolkata
MG Hector,2022,145982,CNG,Individual,Manual,Second Owner,10.73,1791,11,Ahmedabad
MG Gloster,2013,168163,CNG,Individual,Automatic,Second Owner,15.45,1186,5,Delhi
MG Gloster,2002,158097,Hybrid,Individual,Automatic,Second Owner,33.04,1864,7,Chennai
MG Gloster,2018,92602,Electric,Individual,Manual,First Owner,30.12,1605,5,Jaipur
MG Gloster,2007,123525,CNG,Dealer,Automatic,Second Owner,20.35,1804,7,Kolkata
MG Gloster,2008,45138,Diesel,Dealer,Automatic,Second Owner,23.8,1507,11,Hyderabad
MG Gloster,2020,92237,Hybrid,Individual,Automatic,First Owner,24.77,1664,11,Hyderabad
MG Gloster,2010,132895,Electric,Individual,Automatic,First Owner,39.9,974,7,Delhi
MG Gloster,2013,47499,Diesel,Individual,Automatic,First Owner,31.81,1624,11,Kolkata
MG Gloster,2011,164378,Hybrid,Dealer,Manual,Second Owner,28.21,1334,11,Jaipur
MG Gloster,2006,80980,Hybrid,Dealer,Automatic,Second Owner,28.45,1458,5,Delhi
MG Gloster,2003,33131,Electric,Dealer,Manual,Second Owner,28.86,1713,5,Surat
MG Gloster,2004,88762,Electric,Individual,Automatic,First Owner,31.9,1632,11,Hyderabad
MG Gloster,2020,196276,Hybrid,Dealer,Automatic,Second Owner,18.6,963,7,Delhi
MG Gloster,2013,131308,Diesel,Individual,Manual,First Owner,32.89,1818,5,Mumbai
MG Gloster,2020,102316,Diesel,Individual,Manual,First Owner,34.53,1801,5,Chennai
MG Gloster,2022,174498,Electric,Individual,Manual,Second Owner,23.78,882,5,Surat
MG Gloster,2020,197372,CNG,Individual,Automatic,Second Owner,24.72,947,5,Delhi
MG Gloster,2014,183320,Hybrid,Individual,Automatic,First Owner,38.56,1901,7,Pune
MG Gloster,2022,73152,Electric,Dealer,Manual,First Owner,29.11,1527,7,Delhi
MG Gloster,2010,81696,Hybrid,Dealer,Manual,Second Owner,11.76,1625,7,Pune
MG Gloster,2009,71368,CNG,Dealer,Automatic,Second Owner,28.17,1763,11,Pune
MG Gloster,2015,177064,CNG,Individual,Automatic,Second Owner,25.02,1686,5,Chennai
MG Gloster,2017,188987,Diesel,Individual,Automatic,First Owner,15.49,1952,5,Chennai
MG Gloster,2016,150509,CNG,Individual,Automatic,First Owner,10.67,1123,5,Jaipur
MG Gloster,2016,41893,Petrol,Individual,Manual,First Owner,17.45,979,7,Bangalore
MG Gloster,2010,44603,CNG,Individual,Automatic,First Owner,13.15,1204,5,Mumbai
MG Gloster,2022,171132,Diesel,Dealer,Manual,First Owner,20.15,891,7,Chennai
MG Gloster,2018,187664,CNG,Individual,Automatic,Second Owner,10.28,1944,11,Chennai
MG Gloster,2013,178230,CNG,Dealer,Manual,Second Owner,17.62,1595,11,Jaipur
MG Gloster,2008,69654,Hybrid,Individual,Automatic,First Owner,36.56,1890,7,Mumbai
MG Gloster,2006,33745,Diesel,Dealer,Automatic,Second Owner,25.98,994,5,Kolkata
MG Gloster,2001,39059,CNG,Dealer,Automatic,Second Owner,18.09,1210,5,Pune
MG Gloster,2021,39162,Diesel,Dealer,Automatic,First Owner,27.57,1097,7,Chennai
MG Gloster,2022,195749,Hybrid,Dealer,Automatic,Second Owner,13.11,1977,5,Bangalore
MG Gloster,2003,168915,Hybrid,Dealer,Manual,First Owner,18.94,1784,11,Hyderabad
MG Gloster,2009,30927,CNG,Individual,Manual,Second Owner,35.72,871,5,Kolkata
MG Gloster,2018,47948,CNG,Individual,Automatic,Second Owner,32.37,1972,7,Jaipur
MG Gloster,2016,170412,Diesel,Dealer,Manual,First Owner,17.63,1791,5,Ahmedabad
MG Gloster,2003,173882,Diesel,Dealer,Automatic,First Owner,34.61,841,7,Surat
MG Gloster,2022,21319,Hybrid,Individual,Automatic,First Owner,37.3,1926,5,Ahmedabad
MG Gloster,2000,191431,Petrol,Dealer,Automatic,First Owner,11.99,949,5,Mumbai
MG Gloster,2006,123497,Electric,Individual,Manual,First Owner,32.69,1357,11,Delhi
MG Gloster,2001,9926,Hybrid,Dealer,Automatic,First Owner,35.13,1180,7,Bangalore
MG Gloster,2007,98083,Electric,Individual,Automatic,Second Owner,26.33,1267,11,Delhi
MG Gloster,2003,174790,Petrol,Individual,Automatic,First Owner,16.91,1670,7,Chennai
MG Gloster,2010,99895,Diesel,Individual,Manual,Second Owner,13.19,1807,11,Ahmedabad
MG Gloster,2020,110964,Hybrid,Individual,Automatic,Second Owner,34.64,1141,5,Kolkata
MG Gloster,2003,160997,Hybrid,Dealer,Automatic,First Owner,11.05,1863,5,Mumbai
MG Gloster,2018,18446,CNG,Dealer,Automatic,Second Owner,32.4,1862,11,Hyderabad
MG Gloster,2020,11218,Electric,Dealer,Automatic,Second Owner,39.85,1826,5,Pune
MG Astor,2002,184572,Electric,Individual,Manual,First Owner,28.4,1121,7,Delhi
MG Astor,2016,19007,Diesel,Individual,Manual,Second Owner,21.58,1548,7,Chennai
MG Astor,2002,155704,Hybrid,Dealer,Manual,Second Owner,39.82,979,7,Ahmedabad
MG Astor,2019,34970,Electric,Individual,Manual,First Owner,16.23,1016,11,Chennai
MG Astor,2006,160247,Diesel,Dealer,Manual,Second Owner,10.41,911,7,Kolkata
MG Astor,2003,80300,Diesel,Individual,Automatic,Second Owner,20.56,1227,5,Delhi
MG Astor,2001,123909,CNG,Dealer,Automatic,First Owner,17.46,1507,7,Kolkata
MG Astor,2020,144817,Petrol,Dealer,Automatic,Second Owner,27.15,1312,5,Ahmedabad
MG Astor,2018,56770,Hybrid,Individual,Manual,First Owner,35.82,1945,5,Pune
MG Astor,2011,176123,Hybrid,Dealer,Automatic,Second Owner,17.29,1779,5,Bangalore
MG Astor,2002,32289,Diesel,Individual,Automatic,First Owner,29.48,1993,5,Mumbai
MG Astor,2000,84961,Hybrid,Individual,Manual,Second Owner,31.2,861,5,Surat
MG Astor,2009,112151,Hybrid,Individual,Automatic,First Owner,24.69,1315,11,Bangalore
MG Astor,2023,76034,Petrol,Dealer,Manual,Second Owner,34.3,1856,7,Chennai
MG Astor,2018,117475,Petrol,Individual,Automatic,Second Owner,32.37,1954,7,Delhi
MG Astor,2022,172889,Diesel,Individual,Manual,First Owner,33.0,1978,7,Bangalore
MG Astor,2003,104674,Hybrid,Individual,Automatic,Second Owner,29.13,1336,11,Mumbai
MG Astor,2007,116143,CNG,Individual,Automatic,First Owner,36.98,1756,5,Hyderabad
MG Astor,2021,81098,Petrol,Dealer,Manual,Second Owner,39.69,1712,7,Kolkata
MG Astor,2003,145841,Petrol,Dealer,Manual,First Owner,19.67,1008,11,Mumbai
MG Astor,2014,19612,Electric,Dealer,Automatic,First Owner,18.29,1145,5,Jaipur
MG Astor,2005,144222,Diesel,Dealer,Manual,First Owner,15.09,1024,7,Pune
MG Astor,2005,192293,Petrol,Individual,Manual,Second Owner,23.07,1318,7,Kolkata
MG Astor,2011,42501,Petrol,Individual,Automatic,Second Owner,22.9,1268,5,Jaipur
MG Astor,2017,139683,Diesel,Dealer,Automatic,Second Owner,18.07,876,11,Kolkata
MG Astor,2016,115711,CNG,Dealer,Manual,Second Owner,13.2,1231,7,Ahmedabad
MG Astor,2010,183802,Hybrid,Dealer,Automatic,First Owner,11.82,1004,5,Delhi
MG Astor,2001,97402,CNG,Dealer,Manual,Second Owner,30.85,1994,11,Hyderabad
MG Astor,2012,48367,Electric,Individual,Automatic,First Owner,33.77,1021,5,Bangalore
MG Astor,2021,147183,Hybrid,Individual,Manual,First Owner,31.63,1338,11,Hyderabad
MG Astor,2007,48358,CNG,Dealer,Automatic,Second Owner,13.62,836,7,Surat
MG Astor,2016,186273,Hybrid,Dealer,Automatic,Second Owner,39.87,1954,7,Delhi
MG Astor,2023,187669,Hybrid,Dealer,Manual,First Owner,23.46,1410,11,Hyderabad
MG Astor,2014,41658,CNG,Individual,Automatic,Second Owner,17.45,1969,5,Bangalore
MG Astor,2001,11076,Hybrid,Individual,Automatic,First Owner,21.31,1408,7,Bangalore
MG Astor,2010,9705,Petrol,Dealer,Manual,Second Owner,13.26,1694,5,Mumbai
MG Astor,2023,23357,CNG,Individual,Automatic,Second Owner,35.5,1968,11,Ahmedabad
MG Astor,2002,163698,Diesel,Dealer,Manual,First Owner,11.81,1249,11,Kolkata
MG Astor,2015,92500,Petrol,Dealer,Automatic,Second Owner,38.88,1261,7,Mumbai
MG Astor,2010,157075,Diesel,Dealer,Manual,Second Owner,21.43,1116,5,Delhi
MG Astor,2014,79881,Petrol,Individual,Automatic,First Owner,26.49,1036,11,Bangalore
MG Astor,2022,67073,Diesel,Individual,Manual,First Owner,13.35,1099,5,Ahmedabad
MG Astor,2014,151685,Petrol,Dealer,Manual,Second Owner,15.25,1426,5,Mumbai
MG Astor,2017,114478,Diesel,Individual,Automatic,Second Owner,19.71,1962,5,Pune
MG Astor,2019,125056,CNG,Dealer,Manual,First Owner,22.89,1228,5,Delhi
MG Astor,2003,41618,CNG,Individual,Manual,First Owner,11.51,1139,5,Bangalore
MG Astor,2002,63685,Electric,Individual,Manual,Second Owner,30.02,921,7,Pune
MG Astor,2001,148177,Electric,Dealer,Manual,Second Owner,38.88,1109,7,Surat
MG Astor,2019,146918,Petrol,Dealer,Manual,First Owner,36.73,829,7,Jaipur
MG Astor,2021,56408,Hybrid,Dealer,Automatic,First Owner,34.66,915,5,Pune
MG Zs EV,2005,195009,Electric,Individual,Automatic,Second Owner,13.63,1818,5,Delhi
MG Zs EV,2017,180403,Petrol,Individual,Manual,First Owner,14.3,1186,11,Chennai
MG Zs EV,2004,73843,Petrol,Individual,Automatic,Second Owner,37.01,909,7,Delhi
MG Zs EV,2015,134698,Petrol,Dealer,Manual,Second Owner,18.05,1576,11,Delhi
MG Zs EV,2018,10414,Hybrid,Dealer,Manual,First Owner,25.48,1445,7,Hyderabad
MG Zs EV,2015,70342,Petrol,Individual,Automatic,First Owner,12.77,1226,7,Hyderabad
MG Zs EV,2016,72313,Petrol,Individual,Automatic,Second Owner,13.76,1831,11,Ahmedabad
MG Zs EV,2005,7349,CNG,Dealer,Automatic,Second Owner,20.74,1733,7,Hyderabad
MG Zs EV,2003,31616,Petrol,Individual,Automatic,First Owner,23.16,1490,7,Hyderabad
MG Zs EV,2010,3081,Diesel,Individual,Manual,Second Owner,20.48,1688,11,Surat
MG Zs EV,2021,170927,Petrol,Individual,Manual,Second Owner,12.62,1309,5,Hyderabad
MG Zs EV,2018,99037,Electric,Individual,Manual,First Owner,11.87,1901,7,Ahmedabad
MG Zs EV,2014,55695,Electric,Individual,Manual,Second Owner,22.69,1966,7,Kolkata
MG Zs EV,2010,73268,Hybrid,Individual,Manual,First Owner,13.59,1159,11,Ahmedabad
MG Zs EV,2011,137577,Petrol,Individual,Automatic,Second Owner,33.91,916,5,Kolkata
MG Zs EV,2007,117521,Diesel,Dealer,Manual,Second Owner,32.61,1449,5,Delhi
MG Zs EV,2011,143669,Petrol,Individual,Manual,First Owner,13.68,877,5,Jaipur
